"ts","sessionid","level","iteminsession","city","zip","state","useragent","lon","lat","userid","lastname","firstname","gender","registration","success","month","day","hour"
2023-11-28 10:52:05.000,242112,free,5,Kapaa,,HI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-159.383,22.091962,85217,Barrett,Olivia,F,1662325155000,true,,,10
2023-11-28 10:52:06.000,228060,paid,1,Irvington,,NJ,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-74.232517,40.72386,8736,Jones,Scarlett,F,1543255200000,true,,,10
2023-11-28 10:53:29.000,24260,free,2,Ballwin,,MO,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,-90.545689,38.56984,24261,Roberts,Maleek,M,1543255200000,true,,,10
2023-11-28 10:54:25.000,247992,paid,7,Grand Rapids,,MI,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-85.637735,42.996477,93317,Price,Aiden,M,1543255200000,true,,,10
2023-11-28 10:54:30.000,12102,free,2,Watonga,,OK,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-98.430296,35.863246,12103,Whitehead,Lina,F,1681415486000,true,,,10
2023-11-28 10:54:32.000,93978,free,2,Mason,,MI,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-84.451612,42.581698,93979,Oconnell,Hallie,F,1684831676000,true,,,10
2023-11-28 10:54:46.000,121702,free,13,Bronx,,NY,"""Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-73.90331,40.898814,121703,Herring,Esmeralda,F,1701648356000,true,,,10
2023-11-28 10:55:25.000,4107,free,1,Mifflintown,,PA,"""Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-77.391092,40.589702,4108,Mitchell,Allison,F,1543255200000,true,,,10
2023-11-28 10:56:26.000,237381,paid,1,Novi,,MI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-83.463958,42.464141,19600,Martinez,Sebastian,M,1670988534000,true,,,10
2023-11-28 10:56:37.000,240835,paid,1,Glen Arm,,MD,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-76.512474,39.448749,24850,Garcia,Annelise,F,1543255200000,true,,,10
2023-11-28 10:56:52.000,220812,free,6,Sioux Falls,,SD,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,-96.704983,43.479526,53634,Lambert,Gabriella,F,1543255200000,true,,,10
2023-11-28 10:57:04.000,212112,free,4,Huntington,,WV,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""",-82.40525,38.365689,95355,Hamilton,Anthony,M,1623730009000,true,,,10
2023-11-28 10:57:06.000,109737,paid,59,Houston,,TX,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-95.400207,29.999296,109738,Acevedo,Aileen,F,1701332467000,true,,,10
2023-11-28 10:57:23.000,222658,paid,1,San Antonio,,TX,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-98.619211,29.56527,28188,Reilly,Johnpaul,M,1543255200000,true,,,10
2023-11-28 10:57:58.000,247888,paid,2,Kansas City,,MO,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-94.585011,38.936041,31151,Grant,Anthony,M,1543255200000,true,,,10
2023-11-28 10:58:07.000,146303,free,5,Athens,,TN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:31.0) Gecko/20100101 Firefox/31.0,-84.640077,35.442462,32200,Baker,Madison,F,1543255200000,true,,,10
2023-11-28 10:59:29.000,246226,paid,9,Weirton,,WV,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-80.56068,40.426703,72740,Chavez,Malia,F,1543255200000,true,,,10
2023-11-28 10:59:44.000,31096,free,2,Rochester,,NY,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-77.605805,43.128291,31097,Collins,Saul,M,1543255200000,true,,,10
2023-11-28 11:00:14.000,179224,free,2,Hauppauge,,NY,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-73.213084,40.818075,51346,Garcia,Kayla,F,1543255200000,true,,,11
2023-11-28 11:01:07.000,234112,free,2,North Brunswick,,NJ,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-74.484377,40.43919,7517,Johnson,Kamden,M,1543255200000,true,,,11
2023-11-28 11:01:14.000,166962,paid,32,Stuart,,FL,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-80.270195,27.055637,63088,Holmes,Aaron,M,1543255200000,true,,,11
2023-11-28 11:01:33.000,238001,paid,2,Plant City,,FL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-82.148114,28.085906,63694,Johnson,Quentin,M,1543255200000,true,,,11
2023-11-28 11:02:18.000,92721,paid,23,Roanoke Rapids,,NC,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0,-77.715856,36.419006,92722,Hansen,Jaxon,M,1685278547000,true,,,11
2023-11-28 11:02:22.000,222483,free,7,Sitka,,AK,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:31.0) Gecko/20100101 Firefox/31.0,-135.078528,57.000413,,,,,,false,,,11
2023-11-28 11:02:30.000,244235,paid,40,Bristol,,CT,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-72.940749,41.681578,79764,Smith,Stuart,M,1543255200000,true,,,11
2023-11-28 11:02:48.000,63785,free,7,Arlington,,TX,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-97.086517,32.692105,63786,Herrera,Natania,F,1611934077000,true,,,11
2023-11-28 11:03:14.000,224803,free,2,Las Vegas,,NV,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-115.041025,36.253638,3377,Vasquez,Gabriel,M,1543255200000,true,,,11
2023-11-28 11:03:35.000,200081,paid,32,Milwaukee,,WI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-87.949473,43.12778,24780,Johnson,Marielena,F,1543255200000,true,,,11
2023-11-28 11:03:57.000,238098,paid,4,Fremont,,CA,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-121.962472,37.505768,92616,Mcclure,Luis,M,1543255200000,true,,,11
2023-11-28 11:46:50.000,217111,free,3,Las Vegas,,NV,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-115.280099,36.112796,,,,,,false,,,11
2023-11-28 11:04:12.000,212292,free,6,Las Vegas,,NV,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-114.988132,36.163408,62632,Brown,Owen,M,1543255200000,true,,,11
2023-11-28 11:05:26.000,194774,paid,2,Newman,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-121.193383,37.325955,94604,Mckee,Elizabeth,F,1607672399000,true,,,11
2023-11-28 11:05:36.000,246955,free,8,Owasso,,OK,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-95.819071,36.276705,49801,Martin,Weston,M,1543255200000,true,,,11
2023-11-28 11:06:19.000,222563,paid,1,Phoenix,,AZ,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-112.166926,33.493971,20165,Simmons,Isabella,F,1543255200000,true,,,11
2023-11-28 11:06:37.000,247574,paid,1,Yonkers,,NY,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-73.880471,40.94542,77237,Brady,Dahlia,F,1543255200000,true,,,11
2023-11-28 11:07:12.000,231821,paid,13,Huntington Park,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-118.217141,33.97803,99720,Griffin,Kevin,M,1543255200000,true,,,11
2023-11-28 11:07:21.000,173429,free,4,Palos Park,,IL,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,-87.860756,41.66284,86684,Jenkins,Maksim,M,1543255200000,true,,,11
2023-11-28 11:07:33.000,222483,free,10,Sitka,,AK,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:31.0) Gecko/20100101 Firefox/31.0,-135.078528,57.000413,,,,,,false,,,11
2023-11-28 11:07:51.000,249381,paid,3,Hamlet,,NC,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-79.670637,34.873551,97422,Alvarez,John,M,1543255200000,true,,,11
2023-11-28 11:07:54.000,198854,paid,2,Tampa,,FL,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-82.505665,27.891345,45342,West,Jesse,M,1543255200000,true,,,11
2023-11-28 11:08:38.000,190207,free,7,Mamou,,LA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-92.484346,30.61818,61806,Porter,Edward,M,1543255200000,true,,,11
2023-11-28 11:08:51.000,224570,paid,1,Henderson,,NV,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-114.968477,36.082721,68190,Cline,Rylee,F,1543255200000,true,,,11
2023-11-28 11:09:57.000,51756,free,2,Humble,,TX,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-95.258689,29.944166,,,,,,false,,,11
2023-11-28 11:10:01.000,245319,free,5,Reston,,VA,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53""",-77.351702,38.934645,74510,Young,Isabella,F,1597059308000,true,,,11
2023-11-28 11:11:26.000,119488,free,8,Levittown,,PA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-74.885815,40.149339,119489,Brown,Asher,F,1701590992000,true,,,11
2023-11-28 11:11:28.000,19544,paid,1,Madison,,WI,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-89.41767,43.009613,19545,Hanna,Emilia,F,1543255200000,true,,,11
2023-11-28 11:11:49.000,231449,paid,1,Titusville,,FL,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:30.0) Gecko/20100101 Firefox/30.0,-80.792256,28.532779,27453,Woods,Skye,F,1586626280000,true,,,11
2023-11-28 11:11:55.000,185828,paid,19,Gilroy,,CA,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-121.554249,37.018419,,,,,,false,,,11
2023-11-28 11:11:56.000,185828,paid,20,Gilroy,,CA,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-121.554249,37.018419,,,,,,false,,,11
2023-11-28 11:12:16.000,204174,free,6,Lexington,,KY,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-84.489425,37.982958,59464,Robinson,Matthew,M,1675889729000,true,,,11
2023-11-28 11:13:14.000,185828,paid,21,Gilroy,,CA,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-121.554249,37.018419,20797,Smith,Ashlynn,F,1543255200000,true,,,11
2023-11-28 11:13:17.000,247025,paid,1,Grand Haven,,MI,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-86.156274,43.020291,69806,Gonzalez,Richard,M,1685952114000,true,,,11
2023-11-28 11:13:25.000,49880,free,1,Dundalk,,MD,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-76.492566,39.26484,49881,Burns,Chadrick,M,1543255200000,true,,,11
2023-11-28 11:13:38.000,4494,free,2,Lutherville Timonium,,MD,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-76.640811,39.439448,4495,Boyd,Gabriella,F,1543255200000,true,,,11
2023-11-28 11:13:44.000,247147,free,4,Virginia Beach,,VA,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-76.007229,36.867408,13737,Martinez,Destanie,F,1646523777000,true,,,11
2023-11-28 11:14:14.000,79098,paid,36,Laredo,,TX,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-99.461989,27.545404,,,,,,false,,,11
2023-11-28 11:14:24.000,244443,paid,1,Keller,,TX,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-97.283914,32.928037,94863,Rice,Ethan,M,1680965040000,true,,,11
2023-11-28 11:15:29.000,227978,paid,92,Belton,,MO,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-94.543625,38.789354,,,,,,false,,,11
2023-11-28 11:15:30.000,227978,paid,93,Belton,,MO,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-94.543625,38.789354,,,,,,false,,,11
2023-11-28 11:16:06.000,227978,paid,94,Belton,,MO,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-94.543625,38.789354,56725,Duffy,Ted,M,1543255200000,true,,,11
2023-11-28 11:17:04.000,244650,free,10,Smith Center,,KS,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-98.794227,39.819725,25380,Bautista,Diallo,M,1622087743000,true,,,11
2023-11-28 11:17:23.000,66146,free,2,Lawrenceville,,GA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-84.065651,33.92209,66147,Wong,Khloe,F,1543255200000,true,,,11
2023-11-28 11:17:44.000,19768,paid,48,Columbus,,OH,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10""",-83.125661,39.966378,19769,Rivera,Brayden,M,1543255200000,true,,,11
2023-11-28 11:19:13.000,123221,paid,15,Indianapolis,,IN,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-86.132676,39.674763,123222,Wells,Tyler,M,1701686299000,true,,,11
2023-11-28 11:59:04.000,247980,free,5,Douglasville,,GA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-84.781392,33.777518,,,,,,false,,,11
2023-11-28 11:19:56.000,210356,paid,26,Mountainside,,NJ,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-74.360292,40.680722,44870,Smith,Yaden,M,1543255200000,true,,,11
2023-11-28 11:20:55.000,213950,free,6,Old Hickory,,TN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10""",-86.609391,36.244014,42857,Estrada,Kevin,M,1543255200000,true,,,11
2023-11-28 11:21:19.000,238926,free,5,College Station,,TX,Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-96.325984,30.609093,26151,Santana,Cristian,M,1543255200000,true,,,11
2023-11-28 11:21:43.000,193164,free,6,Salem,,IN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-86.095905,38.61146,,,,,,false,,,11
2023-11-28 11:21:50.000,186329,paid,1,Oviedo,,FL,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0,-81.196224,28.665141,99860,Mendez,Amelia,F,1599124220000,true,,,11
2023-11-28 11:22:10.000,72214,paid,47,Irvine,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-117.8159,33.701704,72215,Hendrix,Cassidy,F,1543255200000,true,,,11
2023-11-28 11:22:27.000,65144,free,1,Missoula,,MT,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-114.086201,46.980859,65145,Barnett,Christie,F,1543255200000,true,,,11
2023-11-28 11:22:33.000,58570,free,4,Warren,,MI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-82.982991,42.515645,,,,,,false,,,11
2023-11-28 11:22:34.000,58570,free,5,Warren,,MI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-82.982991,42.515645,,,,,,false,,,11
2023-11-28 11:23:05.000,24143,free,1,Cookeville,,TN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10""",-85.433312,36.187107,24144,Daniels,Emmanuel,M,1543255200000,true,,,11
2023-11-28 11:23:10.000,193164,free,10,Salem,,IN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-86.095905,38.61146,,,,,,false,,,11
2023-11-28 11:23:11.000,193164,free,11,Salem,,IN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-86.095905,38.61146,,,,,,false,,,11
2023-11-28 11:23:21.000,52465,free,2,Burton,,MI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10""",-83.65859,42.970338,52466,Owens,Angel,M,1543255200000,true,,,11
2023-11-28 11:23:22.000,159646,paid,2,Lancaster,,NY,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-78.629256,42.909063,48549,Wood,Landen,M,1668571555000,true,,,11
2023-11-28 11:23:30.000,233115,free,5,Blue Mountain,,MS,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-89.025549,34.651787,77273,Villarreal,Anabelle,F,1554269725000,true,,,11
2023-11-28 11:24:15.000,58570,free,6,Warren,,MI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-82.982991,42.515645,58571,Gomez,Katherine,F,1543255200000,true,,,11
2023-11-28 11:24:23.000,42850,free,1,Colorado Springs,,CO,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),-104.775218,38.853475,,,,,,false,,,11
2023-11-28 11:24:54.000,193164,free,12,Salem,,IN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-86.095905,38.61146,35743,Robinson,Bryce,M,1543255200000,true,,,11
2023-11-28 11:25:03.000,211329,paid,14,Williamsburg,,VA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-76.717042,37.233458,67677,Moreno,Kyle,M,1543255200000,true,,,11
2023-11-28 11:25:19.000,188781,free,1,Annapolis,,MD,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-76.472326,38.98765,78965,Lee,Alan,M,1543255200000,true,,,11
2023-11-28 11:25:38.000,242884,free,4,Duson,,LA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-92.16158,30.202279,92951,Miller,Priscila,F,1544406700000,true,,,11
2023-11-28 11:26:06.000,21972,free,2,Collinwood,,TN,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-87.792739,35.183623,21973,Robinson,Ariel,F,1543255200000,true,,,11
2023-11-28 11:26:11.000,93836,free,3,Galivants Ferry,,SC,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-79.255583,33.926098,93837,Richard,Brandon,M,1639459057000,true,,,11
2023-11-28 11:27:14.000,38711,free,2,Fort Lauderdale,,FL,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-80.181724,26.08849,38712,Jones,Alena,F,1668391581000,true,,,11
2023-11-28 11:28:11.000,232015,paid,15,Bakersfield,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-118.789677,35.621087,63463,George,Jameson,M,1656141961000,true,,,11
2023-11-28 11:28:30.000,240835,paid,15,Glen Arm,,MD,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-76.512474,39.448749,24850,Garcia,Annelise,F,1543255200000,true,,,11
2023-11-28 11:28:39.000,239169,paid,1,Manchester,,NH,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-71.439782,43.009552,42723,Hanson,Emmett,M,1543255200000,true,,,11
2023-11-28 11:29:01.000,184988,free,3,Kyle,,TX,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-97.828207,29.999103,16167,Franklin,Thomas,M,1670630255000,true,,,11
2023-11-28 11:29:21.000,16472,free,1,Marina,,CA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-121.786887,36.686845,16473,Norris,Jennifer,F,1543255200000,true,,,11
2023-11-28 11:29:23.000,246694,paid,1,Dallas,,TX,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-96.876118,32.868529,17087,Aguilar,Karla,F,1589178857000,true,,,11
2023-11-28 11:29:28.000,196559,free,3,Gridley,,IL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-88.887112,40.739971,28388,Burke,Braxton,M,1593016728000,true,,,11
2023-11-28 11:29:42.000,248616,free,5,Averill Park,,NY,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-73.52077,42.628833,12414,Parks,Tristyn,M,1543255200000,true,,,11
2023-11-28 11:29:49.000,9006,free,10,Palmdale,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-117.813682,34.594397,9007,Moore,Zachary,M,1634560397000,true,,,11
2023-11-28 11:30:33.000,78314,free,7,Hoytville,,OH,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-83.781585,41.187605,78315,Bradley,Symone,F,1696680633000,true,,,11
